,username,location,text,hashtags,tweet_date
6735,"Sexy Shadow, meow?(is that you?)",,"payolaed ""scientists"" manipulating data
scare-mongering since the 60s with
global cooling to global warming to ozone depletion to climate change https://t.co/Wr7t5A1OZc",[],2021-11-26 10:17:46
6736,Amerucan_Bantu,"Nairobi, Kenya","@KenyaGovernors I do not trust the GoK or the County Govts to #properly manage and develop policies, research and actions required to 'mitigate and adapt' to this emerging threat on climate change aka global warming.","[{'text': 'properly', 'indices': [62, 71]}]",2021-11-26 10:17:26
6737,Old Windbag,,@Paul204731131 @MartinBrampton @omnisophos @pukeuprainbows @Brereton_N @sueytonius @Royalacresrod @PaulAtBillabong @Zane1968 @robhon_ @Nullius_ @DrDMurray1 @deirdreritchi10 @Anna98831 @markp1950 @Barrtecforever @cieloyla @RHMcK1 @lawyer4laws @Akito__Tenkawa @182_DuncH @GeraldKutney @DarkroomOnline @Mike__Oliver @ChartsClimate @flatheadcoupe1 @HL10PM @deedeesmiles4u @WebKarls @Roark_Architect @CelovskyDanny @newglobesun1 @Nickpeterliz @Robert76907841 @WesternFreedom @BailFund_Brawl @Richard08653290 Reality is called man made global warming + climate change. Try reading some SCIENCE - as advised by Greta. https://t.co/PknkOeflii https://t.co/2rtbEPiCKm https://t.co/oSgEoN39VP https://t.co/jgdqhrl5wT https://t.co/o9k3m0ikXD https://t.co/hPokpxJik5,[],2021-11-26 10:15:01
6738,Philip Rendado,Cavite,"are dominant and men are weak at. Stop crying like a baby. 

4. Climate Risks
ANS: Climate change is cyclical. Thousands of years ago, the world's temperature is 2° warmer than today. Co2 emissions may have exacerbated it, but Global Warming is the greatest scam of all time,",[],2021-11-26 10:14:54
6739,British Sea Fishing,United Kingdom,Article in the Independent asks if climate change is driving bluefin tuna into British waters - https://t.co/bNMcEDR8kC,[],2021-11-26 10:10:06
6740,treehugger7704,,"@PeterSweden7 It's Climate Change, not Global Warming.",[],2021-11-26 10:09:12
6741,La 🦋,she / her,"Open letter for The UN climate change conference

Take him as your speakers for global warming. Thank you https://t.co/mgi1QlYTZA",[],2021-11-26 10:08:53
6742,(๑꒪▿꒪)🍑,+63 | ao3: jaemnoya | 🐰🐑,jaemin talking about global warming and me having a group report about climate change 😂 but really it has become too hot ;;;;; it's already november and it's hot af here.... can we shift the blame to the big corps who are greatly contributing to climate's change 🥲,[],2021-11-26 10:07:54
6743,Marek Bogacki,Dublin,"@clim8resistance
This BBC article yesterday added to the litany of terrible things that are happening because of global warming. Man-made climate change is killing off the birds, right?
BBC https://t.co/Qn1fYz5XIZ
THREAD https://t.co/dtBy3FMGBI",[],2021-11-26 09:55:17
6744,European Youth Event,Strasbourg / Brussels,"Climate change is advancing fast and relentlessly! 🌍🌍
One of the major responsibles for this are greenhouse gas emissions! 🏭

The EU is fiercely trying to contrast global warming and tackle this issue as soon as possible! 🚀🚀

➡️ https://t.co/AcaGoUWtgM https://t.co/S58ZzhjRWs",[],2021-11-26 09:37:24
6745,AYMAN,"Mumbai,India",@AnilKapoor In Germany people are fighting for climate change and as the world is on the brink of Global warming and massive flooding why don't  you take a stand for climate change there.#climatechange,"[{'text': 'climatechange', 'indices': [187, 201]}]",2021-11-26 09:23:08
6746,Phil,Thanet,"@anon20421494 @tim_rigby @InsulateLove @essexpolice @GOVUK It's still called global warming, that's just one component of climate change.",[],2021-11-26 09:20:40
6747,EHN,"Bozeman, MT","ExxonMobil says it backs the scientific consensus on #climate change. But one executive cast doubt about global warming's impact while speaking to state regulators earlier this month, according to a recording.  @washingtonpost  https://t.co/zoCqruzmf8","[{'text': 'climate', 'indices': [53, 61]}]",2021-11-26 09:00:29
6748,VICE World News,,"Salt, butter, and a dash of climate change.
https://t.co/APlC5C7W63",[],2021-11-26 08:53:27
6749,SWE Alliance,,"Climate change is leading our country towards water crisis. More than 1047 bcm of water is lost in evaporation due to global warming, leading to non-availability of safe drinking water. 
.

#SafeWater #COP26 #ClimateChange #TogetherForOurPlanet #GoGreen #WaterTech https://t.co/Wb3bjcrbDD","[{'text': 'SafeWater', 'indices': [190, 200]}, {'text': 'COP26', 'indices': [201, 207]}, {'text': 'ClimateChange', 'indices': [208, 222]}, {'text': 'TogetherForOurPlanet', 'indices': [223, 244]}, {'text': 'GoGreen', 'indices': [245, 253]}, {'text': 'WaterTech', 'indices': [254, 264]}]",2021-11-26 08:44:30
6750,Roger Clague,"Birmingham, UK","@njbtweet @glinch72 @jonwaldron @ejwwest @TomPlesier @TheKingsTrigger @d_e_mol @jpgcrowley @Michael_56 @Veritatem2021 @RoyPentland @B_Bolshevik100 @ZombiePiano @Ceist8 @FriendsOScience @Anna98831 @Tangomitteckel @scientist_for @OscarsWild1 @priscian @FChecker76 @DocSnow1 @JR4_Truth @aSinister @BubbasRanch @JohnDublin10 @jefftonna1 @ImRusts @fagandr1 @BJChippindale @FillmoreWhite @Lo_VVriter @Spencerfletch0 @Realnotdreamer @xxghostface420 @Robert76907841 @MikeDel21893959 @Jaisans @Kenneth72712993 @variegated2 @flyonthewall182 @JoshSehn @rubiginosa @Homer4K @LouisCy72344053 @FactSparrow @Roark_Architect @OzzmanOsgood @DawnTJ90 @DaveWRose Global warming 
Climate change
Climate crisis 
climate war ?",[],2021-11-26 08:29:52
6751,Lemann Ole,"Nairobi, Kenya",@thetimes And what about the effects of climate change Prince William? Do you not know that bears in the north/south poles are declining due to global warming? Can that be blamed on the Africans,[],2021-11-26 08:26:57
6752,Ben Pile,UK,"This BBC article yesterday added to the litany of terrible things that are happening because of global warming.

Man-made climate change is killing off the birds, right?

https://t.co/JU5ZdbQCDX",[],2021-11-26 08:22:56
6753,Bri Pro Choice Firth (CC),,"@NeilView Man global change warming made climate event weather.
Take Your Pick😏",[],2021-11-26 08:13:25
6754,STARSCI YES-O CLUB 🌲,SRSTHS,"🌳 As we conclude our Global Warming and Climate Change Consciousness Week, let us all remember that we should not only care for our environment once a year, but everyday. 

We experience its effects everyday, and it will only get worse as time passes by. https://t.co/BTHTGWkxPz",[],2021-11-26 08:03:05
6755,Robert Joseph,Britain,"🎈💎#Revolotto ""Revolution to protect our planet""

🌴Join Revolotto Join Revolution🌴

 To protect our Planet from Global Warming &amp; Climate change🌳❤️

#Bitcoin #BTC #BTSdiWIBKpopAwards #Binance #BSCGem #cryptocurrency #PlayToEarn #BlackFridayAmazon #crypto #blockchain #NFTs #NFL https://t.co/zKx7XVjfNl","[{'text': 'Revolotto', 'indices': [2, 12]}, {'text': 'Bitcoin', 'indices': [151, 159]}, {'text': 'BTC', 'indices': [160, 164]}, {'text': 'BTSdiWIBKpopAwards', 'indices': [165, 184]}, {'text': 'Binance', 'indices': [185, 193]}, {'text': 'BSCGem', 'indices': [194, 201]}, {'text': 'cryptocurrency', 'indices': [202, 217]}, {'text': 'PlayToEarn', 'indices': [218, 229]}, {'text': 'BlackFridayAmazon', 'indices': [230, 248]}, {'text': 'crypto', 'indices': [249, 256]}, {'text': 'blockchain', 'indices': [257, 268]}, {'text': 'NFTs', 'indices': [269, 274]}, {'text': 'NFL', 'indices': [275, 279]}]",2021-11-26 07:41:31
6756,Rosy💙,Moon,"🎈💎#Revolotto is a Revolution to protect our planet

🍁Join Revolotto Join Revolution🍁
 To protect our Planet from Global Warming &amp; Climate change🌳

#Bitcoin #BTC #BTSdiWIBKpopAwards #Binance #BSCGem #cryptocurrency #PlayToEarn #BlackFridayAmazon #crypto #blockchain #NFTs #NFL https://t.co/mwkE8BIQ44","[{'text': 'Revolotto', 'indices': [2, 12]}, {'text': 'Bitcoin', 'indices': [151, 159]}, {'text': 'BTC', 'indices': [160, 164]}, {'text': 'BTSdiWIBKpopAwards', 'indices': [165, 184]}, {'text': 'Binance', 'indices': [185, 193]}, {'text': 'BSCGem', 'indices': [194, 201]}, {'text': 'cryptocurrency', 'indices': [202, 217]}, {'text': 'PlayToEarn', 'indices': [218, 229]}, {'text': 'BlackFridayAmazon', 'indices': [230, 248]}, {'text': 'crypto', 'indices': [249, 256]}, {'text': 'blockchain', 'indices': [257, 268]}, {'text': 'NFTs', 'indices': [269, 274]}, {'text': 'NFL', 'indices': [275, 279]}]",2021-11-26 07:39:18
6757,Chloe Protz,,so interesting #vice Does Global Warming Make Rice Taste Better?https://t.co/KxSKJVyYUJ https://t.co/fJREKrrPSs,"[{'text': 'vice', 'indices': [15, 20]}]",2021-11-26 07:39:02
6758,Dr. Oliver wertheimer 💙,USA,"🎈💎You need """"#Revolotto"""" needs you. 

🍁Revolotto means Revolution🍁
To further protect our Planet from Global Warming and Climate change.🌳

#Bitcoin #BTC #BTSdiWIBKpopAwards #Binance #BSCGem #cryptocurrency #PlayToEarn #BlackFridayAmazon #crypto #Blockchain #blockchain #NFTs https://t.co/oFRmItPbbf","[{'text': 'Revolotto', 'indices': [13, 23]}, {'text': 'Bitcoin', 'indices': [140, 148]}, {'text': 'BTC', 'indices': [149, 153]}, {'text': 'BTSdiWIBKpopAwards', 'indices': [154, 173]}, {'text': 'Binance', 'indices': [174, 182]}, {'text': 'BSCGem', 'indices': [183, 190]}, {'text': 'cryptocurrency', 'indices': [191, 206]}, {'text': 'PlayToEarn', 'indices': [207, 218]}, {'text': 'BlackFridayAmazon', 'indices': [219, 237]}, {'text': 'crypto', 'indices': [238, 245]}, {'text': 'Blockchain', 'indices': [246, 257]}, {'text': 'blockchain', 'indices': [258, 269]}, {'text': 'NFTs', 'indices': [270, 275]}]",2021-11-26 07:32:02
6759,🇻🇦🇵🇭•Boom•🇵🇭🇻🇦,Diocesi di Roma🇻🇦,"@MoonShinchan @WidiLand What a nice endeavor Widiland is taking to teach users in protecting the environment. It's vital nowadays especially due to climate change and global warming. My question is, how will you do this? Will the game really will orient us to care for the environment? In what way?",[],2021-11-26 07:31:07
6760,Andrew Bakon,,"🎈💎#Revolotto is a Revolutionary coin 

🎈Join the revolution🎈
To further protect our Planet from Global Warming and Climate change.🍁🏞️🌳🌴🌲
#Bitcoin #BTC #BTSdiWIBKpopAwards #Binance #BSCGem #cryptocurrency #PlayToEarn #BlackFridayAmazon #crypto #Blockchain #blockchain #NFTs https://t.co/JK59x0BXRG","[{'text': 'Revolotto', 'indices': [2, 12]}, {'text': 'Bitcoin', 'indices': [137, 145]}, {'text': 'BTC', 'indices': [146, 150]}, {'text': 'BTSdiWIBKpopAwards', 'indices': [151, 170]}, {'text': 'Binance', 'indices': [171, 179]}, {'text': 'BSCGem', 'indices': [180, 187]}, {'text': 'cryptocurrency', 'indices': [188, 203]}, {'text': 'PlayToEarn', 'indices': [204, 215]}, {'text': 'BlackFridayAmazon', 'indices': [216, 234]}, {'text': 'crypto', 'indices': [235, 242]}, {'text': 'Blockchain', 'indices': [243, 254]}, {'text': 'blockchain', 'indices': [255, 266]}, {'text': 'NFTs', 'indices': [267, 272]}]",2021-11-26 07:29:24
6761,Recite Social,,@RacerxJax Your tweet was quoted in an article by Vice News https://t.co/TmCgKqXXLW,[],2021-11-26 07:27:03
6762,Recite Social,,@yadav_monica Your tweet was quoted in an article by Vice News https://t.co/TmCgKqXXLW,[],2021-11-26 07:27:01
6763,Recite Social,,@MrNigelNg Your tweet was quoted in an article by Vice News https://t.co/TmCgKqXXLW,[],2021-11-26 07:26:58
6764,The Government is your enemy,,💥BQQQQQQQM💥 EXPOSED - THERE IS NO GLOBAL WARMING - Man made climate change is yet another depopulation and control hoax! https://t.co/uBQ56XJ8pZ,[],2021-11-26 07:16:56
6765,the_othercheek10🌸,,"@ProudOldSoldier They sneakily switched from calling it Global warming to climate change. Because things aren't exactly warming now are they? Climate is cooling, so call it climate change and you can't go wrong. 5yrs from now they'll tell us 'told you so, it's climate change'",[],2021-11-26 07:07:57
6766,Cladius,,@NewsHour You know I always thought global warming was a misnomer it should have been called global climate change brought on by the industrial era and vast overpopulation on a world scale. Since I see  little chance for that to change mankind will have to adapt or perish?,[],2021-11-26 06:56:27
6767,Lefty Takes,,"@Trishington @CBCStephenQuinn @CBCTheNational it is *literally* one solution!

media personalities are fine with the status quo right now - and we get what we get: global warming heading to +4 degrees C, no action, no political change because there is no public demand for change.

And NO, THE WEATHER IS NOT CLIMATE. 😬",[],2021-11-26 06:28:01
6768,ABedrock,,@SoSowemimo @BenjaminNorton all this to prevent global warming and climate change of course,[],2021-11-26 06:24:54
6769,Savas Sener,"Bursa, Türkiye","@ExploreDownto @nakul_sharma07 Ryan, my friend. I compose these small animals to take pictures of them in their habitat, that is, in nature. I create perceptions and write stories with snapshots of their movements. Many of these stories are about environmental protection, global warming and climate change.",[],2021-11-26 06:22:43
